t1,t2
1625673740.326549335,1625673740.326857075
1625673740.389868319,1625673740.390167438
1625673740.452780821,1625673740.453204038
1625673740.514652197,1625673740.514959470
1625673740.577660059,1625673740.577967943
1625673740.639505361,1625673740.639782941
1625673740.702651620,1625673740.702990336
1625673740.764678881,1625673740.765008280
1625673740.827680938,1625673740.828057023
1625673740.889795056,1625673740.890079631
1625673740.952884917,1625673740.953171873
1625673741.014780640,1625673741.014974451
1625673741.077678001,1625673741.077994980
1625673741.139635298,1625673741.139910267
1625673741.202896458,1625673741.203092111
1625673741.265829497,1625673741.266080930
1625673741.328562520,1625673741.328778372
1625673741.390642300,1625673741.390994042
1625673741.453792578,1625673741.454048292
1625673741.515776733,1625673741.516322601
1625673741.578647260,1625673741.578892720
1625673741.640559115,1625673741.640789852
1625673741.703532314,1625673741.703741301
1625673741.765639795,1625673741.765897762
1625673741.828644856,1625673741.828873096
1625673741.890670393,1625673741.890874780
1625673741.953640998,1625673741.953834841
1625673742.015881199,1625673742.016022154
1625673742.078754013,1625673742.078964362
1625673742.140735533,1625673742.141023511
1625673742.203762159,1625673742.203947635
1625673742.265482361,1625673742.265726492
1625673742.328629953,1625673742.328867312
1625673742.390666058,1625673742.390906000
1625673742.453645041,1625673742.453869049
1625673742.515641579,1625673742.515861254
1625673742.578719778,1625673742.578952767
1625673742.640513717,1625673742.640682826
1625673742.703558397,1625673742.703716995
1625673742.765704392,1625673742.765906097
1625673742.828646297,1625673742.828854582
1625673742.890651681,1625673742.890977944
1625673742.953543738,1625673742.953811124
1625673743.015491920,1625673743.015753796
1625673743.078803782,1625673743.079058041
1625673743.140771132,1625673743.140985931
1625673743.203647698,1625673743.203985450
1625673743.265565803,1625673743.265812935
1625673743.328510399,1625673743.328735785
1625673743.390673339,1625673743.390907892
1625673743.453711816,1625673743.453934210
1625673743.515672797,1625673743.515935017
1625673743.578660144,1625673743.578902950
1625673743.640636337,1625673743.640873276
1625673743.703537300,1625673743.703733486
1625673743.765742098,1625673743.765998187
1625673743.828713725,1625673743.828953262
1625673743.890791679,1625673743.891143599
1625673743.953554675,1625673743.953803307
1625673744.015884614,1625673744.016178446
1625673744.078025935,1625673744.078315344
1625673753.415793118,1625673753.416053638
1625673753.478937617,1625673753.479192230
1625673753.541880579,1625673753.542140179
1625673753.605976858,1625673753.606223489
1625673753.668720377,1625673753.668970968
1625673753.731780799,1625673753.732043754
1625673753.793944336,1625673753.794197095
1625673753.857874319,1625673753.858122513
1625673753.919862713,1625673753.920079122
1625673753.982215512,1625673753.982454109
1625673754.044779359,1625673754.045054603
1625673754.107939318,1625673754.108205877
1625673754.170953159,1625673754.171217272
1625673754.234862199,1625673754.235118425
1625673754.296760140,1625673754.297005559
1625673754.359905801,1625673754.360162077
1625673754.422986415,1625673754.423256070
1625673754.485995898,1625673754.486255267
1625673754.548940625,1625673754.549194620
1625673754.612398938,1625673754.612652107
1625673754.674845800,1625673754.675162287
1625673754.737880678,1625673754.738254889
1625673754.799830560,1625673754.800090405
1625673754.862036114,1625673754.862288272
1625673754.924080181,1625673754.924327518
1625673754.987857780,1625673754.988138795
1625673755.049805297,1625673755.050054823
1625673755.112953257,1625673755.113173396
1625673755.175002921,1625673755.175208331
1625673755.238078982,1625673755.238287441
1625673755.300797797,1625673755.300989840
1625673755.363833505,1625673755.364272278
1625673755.426934776,1625673755.427190415
1625673755.489999935,1625673755.490247391
1625673755.552052233,1625673755.552278138
1625673755.615872460,1625673755.616113173
1625673755.677832197,1625673755.678028875
1625673755.740839520,1625673755.741104355
1625673755.803011611,1625673755.803128602
1625673755.866929619,1625673755.867122582
1625673755.929874357,1625673755.930070072
1625673755.992608760,1625673755.992788170
1625673756.054918092,1625673756.055066380
1625673756.117932077,1625673756.118215706
1625673756.180023016,1625673756.180235742
1625673756.243894197,1625673756.244091543
1625673756.306758537,1625673756.306953408
1625673756.369042257,1625673756.369218476
1625673756.431906382,1625673756.432103613
1625673756.495907436,1625673756.496115333
1625673756.558232523,1625673756.558421421
1625673756.621952259,1625673756.622150101
1625673756.684906617,1625673756.685127047
1625673756.748792500,1625673756.748989493
1625673756.810344162,1625673756.810546136
1625673756.873927261,1625673756.874121495
1625673756.936926255,1625673756.937127293
1625673757.000773842,1625673757.000977310
1625673757.062872483,1625673757.063088068
1625673757.125978099,1625673757.126186312
1625673757.188441082,1625673757.188640236
1625673757.251930234,1625673757.252130425
1625673757.314854134,1625673757.315052395
1625673757.377795797,1625673757.378058856
1625673757.439016182,1625673757.439217410
1625673757.502892915,1625673757.503098192
1625673757.565034120,1625673757.565224088
1625673757.628805480,1625673757.628996735
1625673757.690936897,1625673757.691124680
1625673757.754184899,1625673757.754463730
1625673757.816948279,1625673757.817138473
1625673757.880909386,1625673757.881101583
1625673757.943788282,1625673757.943972588
1625673758.006974234,1625673758.007173247
1625673758.069799820,1625673758.069875037
1625673758.132779454,1625673758.132782182
1625673758.194249284,1625673758.194668875
